Date,Open,High,Low,Close,Volume
2023-05-09,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900
2023-05-10,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500
2023-05-11,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700
2023-05-12,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45497800
2023-05-15,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700
2023-05-16,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300
2023-05-17,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600
2023-05-18,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700
2023-05-19,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55772400
2023-05-22,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900
2023-05-23,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300
2023-05-24,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500
2023-05-25,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300
2023-05-26,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000
2023-05-30,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400
2023-05-31,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300
2023-06-01,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800
2023-06-02,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61945900
2023-06-05,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500
2023-06-06,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400
2023-06-07,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600
2023-06-08,180.57000732421875,180.83999633789065,177.4600067138672,177.89999389648438,50214900
2023-06-09,180.9600067138672,182.22999572753903,180.6300048828125,181.5,48870700
2023-06-12,183.7899932861328,183.88999938964844,180.97000122070312,181.2700042724609,54274900
2023-06-13,183.3099975585937,184.1499938964844,182.44000244140625,182.8000030517578,54929100
2023-06-14,183.9499969482422,184.38999938964844,182.0200042724609,183.3699951171875,57462900
2023-06-15,186.009994506836,186.5200042724609,183.77999877929688,183.9600067138672,65433200
2023-06-16,184.9199981689453,186.9900054931641,184.2700042724609,186.72999572753903,101235600
2023-06-20,185.009994506836,186.1000061035156,184.4100036621093,184.4100036621093,49799100
2023-06-21,183.9600067138672,185.4100036621093,182.58999633789065,184.8999938964844,49515700
2023-06-22,187.0,187.0500030517578,183.6699981689453,183.7400054931641,51245300
2023-06-23,186.67999267578125,187.5599975585937,185.009994506836,185.5500030517578,53079300
2023-06-26,185.2700042724609,188.0500030517578,185.22999572753903,186.8300018310547,48088700
2023-06-27,188.0599975585937,188.38999938964844,185.6699981689453,185.88999938964844,50730800
2023-06-28,189.25,189.8999938964844,187.6000061035156,187.92999267578125,51216800
2023-06-29,189.58999633789065,190.07000732421875,188.94000244140625,189.0800018310547,46347300
2023-06-30,193.97000122070312,194.47999572753903,191.259994506836,191.6300048828125,85069600
2023-07-03,192.4600067138672,193.8800048828125,191.759994506836,193.77999877929688,31458200
2023-07-05,191.3300018310547,192.97999572753903,190.6199951171875,191.57000732421875,46920300
2023-07-06,191.8099975585937,192.0200042724609,189.1999969482422,189.83999633789065,45094300
2023-07-07,190.67999267578125,192.6699981689453,190.2400054931641,191.4100036621093,46778000
2023-07-10,188.6100006103516,189.9900054931641,187.0399932861328,189.259994506836,59922200
2023-07-11,188.0800018310547,189.3000030517578,186.6000061035156,189.1600036621093,46638100
2023-07-12,189.7700042724609,191.6999969482422,188.47000122070312,189.67999267578125,60750200
2023-07-13,190.5399932861328,191.19000244140625,189.77999877929688,190.5,41342300
2023-07-14,190.69000244140625,191.17999267578125,189.6300048828125,190.22999572753903,41573900
2023-07-17,193.9900054931641,194.32000732421875,191.8099975585937,191.8999938964844,50520200
2023-07-18,193.72999572753903,194.3300018310547,192.4199981689453,193.3500061035156,48353800
2023-07-19,195.1000061035156,198.22999572753903,192.6499938964844,193.1000061035156,80507300
2023-07-20,193.1300048828125,196.47000122070312,192.5,195.08999633789065,59581200
2023-07-21,191.94000244140625,194.97000122070312,191.22999572753903,194.1000061035156,71917800
2023-07-24,192.75,194.9100036621093,192.25,193.4100036621093,45377800
2023-07-25,193.6199951171875,194.44000244140625,192.9199981689453,193.3300018310547,37283200
2023-07-26,194.5,195.63999938964844,193.32000732421875,193.6699981689453,47471900
2023-07-27,193.22000122070312,197.1999969482422,192.5500030517578,196.0200042724609,47460200
2023-07-28,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400
2023-07-31,196.4499969482422,196.4900054931641,195.259994506836,196.0599975585937,38824100
2023-08-01,195.6100006103516,196.72999572753903,195.27999877929688,196.2400054931641,35175100
2023-08-02,192.5800018310547,195.17999267578125,191.8500061035156,195.0399932861328,50389300
2023-08-03,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200
2023-08-04,181.9900054931641,187.3800048828125,181.9199981689453,185.5200042724609,115799700
2023-08-07,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100
2023-08-08,179.8000030517578,180.2700042724609,177.5800018310547,179.69000244140625,67823000
2023-08-09,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500
2023-08-10,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900
2023-08-11,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100
2023-08-14,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600
2023-08-15,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600
2023-08-16,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900
2023-08-17,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900
2023-08-18,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200
2023-08-21,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900
2023-08-22,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200
2023-08-23,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800
2023-08-24,176.3800048828125,181.1000061035156,176.00999450683594,180.6699981689453,54945800
2023-08-25,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600
2023-08-28,180.19000244140625,180.58999633789065,178.5500030517578,180.08999633789062,43820700
2023-08-29,184.1199951171875,184.8999938964844,179.5,179.6999969482422,53003900
2023-08-30,187.6499938964844,187.8500061035156,184.7400054931641,184.94000244140625,60813900
2023-08-31,187.8699951171875,189.1199951171875,187.47999572753903,187.83999633789065,60794500
2023-09-01,189.4600067138672,189.9199981689453,188.27999877929688,189.4900054931641,45732600
2023-09-05,189.6999969482422,189.97999572753903,187.6100006103516,188.27999877929688,45280000
2023-09-06,182.9100036621093,188.8500061035156,181.47000122070312,188.3999938964844,81755800
2023-09-07,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800
2023-09-08,178.17999267578125,180.2400054931641,177.7899932861328,178.35000610351562,65551300
2023-09-11,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100
2023-09-12,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200
2023-09-13,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900
2023-09-14,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800
2023-09-15,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100
2023-09-18,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600
2023-09-19,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900
2023-09-20,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200
2023-09-21,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900
2023-09-22,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400
2023-09-25,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700
2023-09-26,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900
2023-09-27,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800
2023-09-28,170.69000244140625,172.02999877929688,167.6199951171875,169.33999633789062,56294400
2023-09-29,171.2100067138672,173.07000732421875,170.33999633789062,172.02000427246094,51814200
2023-10-02,173.75,174.3000030517578,170.92999267578125,171.22000122070312,52164500
2023-10-03,172.39999389648438,173.6300048828125,170.82000732421875,172.25999450683594,49594600
2023-10-04,173.66000366210938,174.2100067138672,170.97000122070312,171.08999633789062,53020300
2023-10-05,174.91000366210938,175.4499969482422,172.67999267578125,173.7899932861328,48527900
2023-10-06,177.49000549316406,177.99000549316406,173.17999267578125,173.8000030517578,57224100
2023-10-09,178.99000549316406,179.0500030517578,175.8000030517578,176.80999755859375,42390800
2023-10-10,178.38999938964844,179.72000122070312,177.9499969482422,178.10000610351562,43698000
2023-10-11,179.8000030517578,179.85000610351562,177.60000610351562,178.1999969482422,47551100
2023-10-12,180.7100067138672,182.33999633789065,179.0399932861328,180.07000732421875,56743100
2023-10-13,178.85000610351562,181.92999267578125,178.13999938964844,181.4199981689453,51427100
2023-10-16,178.72000122070312,179.0800018310547,176.50999450683594,176.75,52517000
2023-10-17,177.14999389648438,178.4199981689453,174.8000030517578,176.64999389648438,57549400
2023-10-18,175.83999633789062,177.5800018310547,175.11000061035156,175.5800018310547,54764400
2023-10-19,175.4600067138672,177.83999633789062,175.19000244140625,176.0399932861328,59302900
2023-10-20,172.8800048828125,175.4199981689453,172.63999938964844,175.30999755859375,64189300
2023-10-23,173.0,174.00999450683594,169.92999267578125,170.91000366210938,55980100
2023-10-24,173.44000244140625,173.6699981689453,171.4499969482422,173.0500030517578,43816600
2023-10-25,171.10000610351562,173.05999755859375,170.64999389648438,171.8800048828125,57157000
2023-10-26,166.88999938964844,171.3800048828125,165.6699981689453,170.3699951171875,70625300
2023-10-27,168.22000122070312,168.9600067138672,166.8300018310547,166.91000366210938,58499100
2023-10-30,170.2899932861328,171.1699981689453,168.8699951171875,169.02000427246094,51131000
2023-10-31,170.77000427246094,170.89999389648438,167.89999389648438,169.35000610351562,44846000
2023-11-01,173.97000122070312,174.22999572753906,170.1199951171875,171.0,56934900
2023-11-02,177.57000732421875,177.77999877929688,175.4600067138672,175.52000427246094,77334800
2023-11-03,176.64999389648438,176.82000732421875,173.35000610351562,174.24000549316406,79763700
2023-11-06,179.22999572753906,179.42999267578125,176.2100067138672,176.3800048828125,63841300
2023-11-07,181.82000732421875,182.44000244140625,178.97000122070312,179.17999267578125,70530000
2023-11-08,182.88999938964844,183.4499969482422,181.58999633789065,182.3500061035156,49340300
2023-11-09,182.4100036621093,184.1199951171875,181.8099975585937,182.9600067138672,53763500
2023-11-10,186.3999938964844,186.57000732421875,183.52999877929688,183.97000122070312,66133400
2023-11-13,184.8000030517578,186.02999877929688,184.2100067138672,185.82000732421875,43627500
2023-11-14,187.44000244140625,188.1100006103516,186.3000030517578,187.6999969482422,60108400
2023-11-15,188.009994506836,189.5,187.77999877929688,187.8500061035156,53790500
2023-11-16,189.7100067138672,190.9600067138672,188.6499938964844,189.57000732421875,54412900
2023-11-17,189.69000244140625,190.3800048828125,188.57000732421875,190.25,50922700
2023-11-20,191.4499969482422,191.9100036621093,189.8800048828125,189.88999938964844,46505100
2023-11-21,190.63999938964844,191.5200042724609,189.7400054931641,191.4100036621093,38134500
2023-11-22,191.3099975585937,192.92999267578125,190.8300018310547,191.4900054931641,39617700
2023-11-24,189.97000122070312,190.8999938964844,189.25,190.8699951171875,24048300
2023-11-27,189.7899932861328,190.6699981689453,188.8999938964844,189.9199981689453,40552600
2023-11-28,190.3999938964844,191.0800018310547,189.3999938964844,189.77999877929688,38415400
2023-11-29,189.3699951171875,192.08999633789065,188.97000122070312,190.8999938964844,43014200
2023-11-30,189.9499969482422,190.32000732421875,188.19000244140625,189.83999633789065,48794400
2023-12-01,191.2400054931641,191.5599975585937,189.22999572753903,190.3300018310547,45679300
2023-12-04,189.42999267578125,190.0500030517578,187.4499969482422,189.97999572753903,43389500
2023-12-05,193.4199981689453,194.3999938964844,190.17999267578125,190.2100067138672,66628400
2023-12-06,192.32000732421875,194.759994506836,192.1100006103516,194.4499969482422,41089700
2023-12-07,194.2700042724609,195.0,193.58999633789065,193.6300048828125,47477700
2023-12-08,195.7100067138672,195.9900054931641,193.6699981689453,194.1999969482422,53377300
2023-12-11,193.17999267578125,193.4900054931641,191.4199981689453,193.1100006103516,60943700
2023-12-12,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900
2023-12-13,197.9600067138672,198.0,194.8500061035156,195.08999633789065,70404200
2023-12-14,198.1100006103516,199.6199951171875,196.1600036621093,198.0200042724609,66831600
2023-12-15,197.57000732421875,198.3999938964844,197.0,197.52999877929688,128256700
2023-12-18,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789065,55751900
2023-12-19,196.94000244140625,196.9499969482422,195.88999938964844,196.1600036621093,40714100
2023-12-20,194.8300018310547,197.67999267578125,194.8300018310547,196.8999938964844,52242800
2023-12-21,194.67999267578125,197.0800018310547,193.5,196.1000061035156,46482500
2023-12-22,193.6000061035156,195.4100036621093,192.97000122070312,195.17999267578125,37122800
2023-12-26,193.0500030517578,193.88999938964844,192.8300018310547,193.6100006103516,28919300
2023-12-27,193.1499938964844,193.5,191.08999633789065,192.4900054931641,48087700
2023-12-28,193.5800018310547,194.6600036621093,193.1699981689453,194.13999938964844,34049900
2023-12-29,192.52999877929688,194.3999938964844,191.72999572753903,193.8999938964844,42628800
2024-01-02,185.63999938964844,188.44000244140625,183.88999938964844,187.1499938964844,82488700
2024-01-03,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500
2024-01-04,181.9100036621093,183.08999633789065,180.8800048828125,182.1499938964844,71983600
2024-01-05,181.17999267578125,182.759994506836,180.1699981689453,181.9900054931641,62303300
2024-01-08,185.5599975585937,185.6000061035156,181.5,182.08999633789065,59144500
2024-01-09,185.13999938964844,185.1499938964844,182.72999572753903,183.9199981689453,42841800
2024-01-10,186.19000244140625,186.3999938964844,183.9199981689453,184.3500061035156,46792900
2024-01-11,185.58999633789065,187.0500030517578,183.6199951171875,186.5399932861328,49128400
2024-01-12,185.9199981689453,186.7400054931641,185.19000244140625,186.0599975585937,40444700
2024-01-16,183.6300048828125,184.259994506836,180.92999267578125,182.1600036621093,65603000
2024-01-17,182.67999267578125,182.92999267578125,180.3000030517578,181.2700042724609,47317400
2024-01-18,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789065,78005800
2024-01-19,191.5599975585937,191.9499969482422,188.82000732421875,189.3300018310547,68741000
2024-01-22,193.88999938964844,195.3300018310547,192.259994506836,192.3000030517578,60133900
2024-01-23,195.17999267578125,195.75,193.8300018310547,195.0200042724609,42355600
2024-01-24,194.5,196.3800048828125,194.33999633789065,195.4199981689453,53631300
2024-01-25,194.1699981689453,196.2700042724609,193.1100006103516,195.22000122070312,54822100
2024-01-26,192.4199981689453,194.759994506836,191.94000244140625,194.2700042724609,44594000
2024-01-29,191.72999572753903,192.1999969482422,189.5800018310547,192.009994506836,47145600
2024-01-30,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400
2024-01-31,184.3999938964844,187.1000061035156,184.3500061035156,187.0399932861328,55467800
2024-02-01,186.8600006103516,186.9499969482422,183.82000732421875,183.9900054931641,64885400
2024-02-02,185.8500061035156,187.3300018310547,179.25,179.86000061035156,102518000
2024-02-05,187.67999267578125,189.25,185.83999633789065,188.1499938964844,69668800
2024-02-06,189.3000030517578,189.3099975585937,186.7700042724609,186.8600006103516,43490800
2024-02-07,189.4100036621093,191.0500030517578,188.6100006103516,190.63999938964844,53439000
2024-02-08,188.32000732421875,189.5399932861328,187.3500061035156,189.38999938964844,40962000
2024-02-09,188.8500061035156,189.9900054931641,188.0,188.6499938964844,45155200
2024-02-12,187.1499938964844,188.6699981689453,186.7899932861328,188.4199981689453,41781900
2024-02-13,185.0399932861328,186.2100067138672,183.509994506836,185.7700042724609,56529500
2024-02-14,184.1499938964844,185.52999877929688,182.44000244140625,185.32000732421875,54630500
2024-02-15,183.8600006103516,184.4900054931641,181.3500061035156,183.5500030517578,65434500
2024-02-16,182.3099975585937,184.8500061035156,181.6699981689453,183.4199981689453,49701400
2024-02-20,181.5599975585937,182.42999267578125,180.0,181.7899932861328,53665600
2024-02-21,182.32000732421875,182.88999938964844,180.6600036621093,181.94000244140625,41529700
2024-02-22,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753903,52292200
2024-02-23,182.5200042724609,185.0399932861328,182.22999572753903,185.009994506836,45119700
2024-02-26,181.1600036621093,182.759994506836,180.6499938964844,182.2400054931641,40867400
2024-02-27,182.6300048828125,183.9199981689453,179.55999755859375,181.1000061035156,54318900
2024-02-28,181.4199981689453,183.1199951171875,180.1300048828125,182.509994506836,48953900
2024-02-29,180.75,182.57000732421875,179.52999877929688,181.2700042724609,136682600
2024-03-01,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73488000
2024-03-04,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100
2024-03-05,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400
2024-03-06,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700
2024-03-07,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100
2024-03-08,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76114600
2024-03-11,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500
2024-03-12,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400
2024-03-13,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700
2024-03-14,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500
2024-03-15,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121664700
2024-03-18,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200
2024-03-19,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200
2024-03-20,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100
2024-03-21,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300
2024-03-22,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71106600
2024-03-25,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300
2024-03-26,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400
2024-03-27,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300
2024-03-28,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700
2024-04-01,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500
2024-04-02,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500
2024-04-03,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700
2024-04-04,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400
2024-04-05,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42055200
2024-04-08,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500
2024-04-09,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42451200
2024-04-10,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300
2024-04-11,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300
2024-04-12,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101593300
2024-04-15,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800
2024-04-16,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200
2024-04-17,168.0,170.64999389648438,168.0,169.61000061035156,50901200
2024-04-18,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900
2024-04-19,165.0,166.39999389648438,164.0800018310547,166.2100067138672,67772100
2024-04-22,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400
2024-04-23,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800
2024-04-24,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800
2024-04-25,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300
2024-04-26,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400
